Have,Hide?,Item,Slot,Skill,Min Level,Work %,XP %,Plus XP,Chest %,Fine Mat %,Dbl Rewards,Dbl Action,Minus Steps,Minus Steps %,Craft Outcome,No Mats %,Bird Nest %,Find Gems %,Ad Guild Token %,Collectible %,Gain 1-10 Coins %,Roll Gem Pouch Table %,Find 1 Coin Pouch %,Res.,Res.,Keywords,Region,Underwater Only,Chest From,Chest Drop %,Activity From,Activity Drop %,Activity Drop 1/X,Item Copy,Clean Item Name,Quality / Rarity,Rarity Sort,UUID,Export Name
FALSE,FALSE,Amulet of the Animal Kingdom (T4-Excellent),Neck,Global,,,7,,13,21,2.25,,2,,,2.25,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of the Animal Kingdom (T4-Excellent),Amulet of the Animal Kingdom,epic,4,b0fbc54f-00ff-485f-b7e2-7cb433444c70,amulet_of_the_animal_kingdom_epic
FALSE,FALSE,Amulet of the Animal Kingdom (T5-Perfect),Neck,Global,,,8,,14,23,2.50,,3,,,2.50,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of the Animal Kingdom (T5-Perfect),Amulet of the Animal Kingdom,legendary,5,b0fbc54f-00ff-485f-b7e2-7cb433444c70,amulet_of_the_animal_kingdom_legendary
FALSE,FALSE,Amulet of the Animal Kingdom (T6-Eternal),Neck,Global,,,9,,15,25,2.75,,4,,,2.75,,,,,,,,,,,,FALSE,,,Crafted,,-,Amulet of the Animal Kingdom (T6-Eternal),Amulet of the Animal Kingdom,ethereal,6,b0fbc54f-00ff-485f-b7e2-7cb433444c70,amulet_of_the_animal_kingdom_ethereal
FALSE,FALSE,Bag of Rocks (T1-Normal),Back,Global,,-10,3,,,,,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Bag of Rocks (T1-Normal),Bag of Rocks,common,1,item-bag_of_rocks-aec161ba-bc4c-48c0-86d1-025729b0df4d,bag_of_rocks_common
FALSE,FALSE,Bag of Rocks (T2-Good),Back,Global,,-8,3,,,,,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Bag of Rocks (T2-Good),Bag of Rocks,uncommon,2,item-bag_of_rocks-aec161ba-bc4c-48c0-86d1-025729b0df4d,bag_of_rocks_uncommon
FALSE,FALSE,Bag of Rocks (T3-Great),Back,Global,,-6,3,,,,,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Bag of Rocks (T3-Great),Bag of Rocks,rare,3,item-bag_of_rocks-aec161ba-bc4c-48c0-86d1-025729b0df4d,bag_of_rocks_rare
FALSE,FALSE,Bag of Rocks (T4-Excellent),Back,Global,,-4,3,,,,,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Bag of Rocks (T4-Excellent),Bag of Rocks,epic,4,item-bag_of_rocks-aec161ba-bc4c-48c0-86d1-025729b0df4d,bag_of_rocks_epic
FALSE,FALSE,Bag of Rocks (T5-Perfect),Back,Global,,-2,3,,,,,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Bag of Rocks (T5-Perfect),Bag of Rocks,legendary,5,item-bag_of_rocks-aec161ba-bc4c-48c0-86d1-025729b0df4d,bag_of_rocks_legendary
FALSE,FALSE,Bag of Rocks (T6-Eternal),Back,Global,,,3,,,,,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Bag of Rocks (T6-Eternal),Bag of Rocks,ethereal,6,item-bag_of_rocks-aec161ba-bc4c-48c0-86d1-025729b0df4d,bag_of_rocks_ethereal
FALSE,FALSE,Gold Ring (T1-Normal),Ring,Global,,,,,1,,,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Ring (T1-Normal),Gold Ring,common,1,6f72a66a-7cfc-4ea6-a014-badd0e434b9c,gold_ring_common
FALSE,FALSE,Gold Ring (T2-Good),Ring,Global,,,,,2,,,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Ring (T2-Good),Gold Ring,uncommon,2,6f72a66a-7cfc-4ea6-a014-badd0e434b9c,gold_ring_uncommon
FALSE,FALSE,Gold Ring (T3-Great),Ring,Global,,,,,3,,,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Ring (T3-Great),Gold Ring,rare,3,6f72a66a-7cfc-4ea6-a014-badd0e434b9c,gold_ring_rare
FALSE,FALSE,Gold Ring (T4-Excellent),Ring,Global,,,,,4,,,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Ring (T4-Excellent),Gold Ring,epic,4,6f72a66a-7cfc-4ea6-a014-badd0e434b9c,gold_ring_epic
FALSE,FALSE,Gold Ring (T5-Perfect),Ring,Global,,,,,5,,,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Ring (T5-Perfect),Gold Ring,legendary,5,6f72a66a-7cfc-4ea6-a014-badd0e434b9c,gold_ring_legendary
FALSE,FALSE,Gold Ring (T6-Eternal),Ring,Global,,,,,6,,,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Ring (T6-Eternal),Gold Ring,ethereal,6,6f72a66a-7cfc-4ea6-a014-badd0e434b9c,gold_ring_ethereal
FALSE,FALSE,Gold Opal Ring (T1-Normal),Ring,Global,,,,,1,,,,,,,,5,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Opal Ring (T1-Normal),Gold Opal Ring,common,1,f5e32cc6-d4ac-4785-89b9-16ac457db809,gold_opal_ring_common
FALSE,FALSE,Gold Opal Ring (T2-Good),Ring,Global,,,,,2,,,,,,,,6,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Opal Ring (T2-Good),Gold Opal Ring,uncommon,2,f5e32cc6-d4ac-4785-89b9-16ac457db809,gold_opal_ring_uncommon
FALSE,FALSE,Gold Opal Ring (T3-Great),Ring,Global,,,,,3,,,,,,,,7,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Opal Ring (T3-Great),Gold Opal Ring,rare,3,f5e32cc6-d4ac-4785-89b9-16ac457db809,gold_opal_ring_rare
FALSE,FALSE,Gold Opal Ring (T4-Excellent),Ring,Global,,,,,4,,,,,,,,8,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Opal Ring (T4-Excellent),Gold Opal Ring,epic,4,f5e32cc6-d4ac-4785-89b9-16ac457db809,gold_opal_ring_epic
FALSE,FALSE,Gold Opal Ring (T5-Perfect),Ring,Global,,,,,5,,,,,,,,10,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Opal Ring (T5-Perfect),Gold Opal Ring,legendary,5,f5e32cc6-d4ac-4785-89b9-16ac457db809,gold_opal_ring_legendary
FALSE,FALSE,Gold Opal Ring (T6-Eternal),Ring,Global,,,,,6,,,,,,,,12,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Opal Ring (T6-Eternal),Gold Opal Ring,ethereal,6,f5e32cc6-d4ac-4785-89b9-16ac457db809,gold_opal_ring_ethereal
FALSE,FALSE,Gold Star Pearl Ring (T1-Normal),Ring,Global,,,,,1,,,,,,,,,4,,,,,,,,,,FALSE,,,Crafted,,-,Gold Star Pearl Ring (T1-Normal),Gold Star Pearl Ring,common,1,fddf41d4-03d0-4853-8a6c-bd361e272d00,gold_star_pearl_ring_common
FALSE,FALSE,Gold Star Pearl Ring (T2-Good),Ring,Global,,,,,2,,,,,,,,,5,,,,,,,,,,FALSE,,,Crafted,,-,Gold Star Pearl Ring (T2-Good),Gold Star Pearl Ring,uncommon,2,fddf41d4-03d0-4853-8a6c-bd361e272d00,gold_star_pearl_ring_uncommon
FALSE,FALSE,Gold Star Pearl Ring (T3-Great),Ring,Global,,,,,3,,,,,,,,,6,,,,,,,,,,FALSE,,,Crafted,,-,Gold Star Pearl Ring (T3-Great),Gold Star Pearl Ring,rare,3,fddf41d4-03d0-4853-8a6c-bd361e272d00,gold_star_pearl_ring_rare
FALSE,FALSE,Gold Star Pearl Ring (T4-Excellent),Ring,Global,,,,,4,,,,,,,,,7,,,,,,,,,,FALSE,,,Crafted,,-,Gold Star Pearl Ring (T4-Excellent),Gold Star Pearl Ring,epic,4,fddf41d4-03d0-4853-8a6c-bd361e272d00,gold_star_pearl_ring_epic
FALSE,FALSE,Gold Star Pearl Ring (T5-Perfect),Ring,Global,,,,,5,,,,,,,,,9,,,,,,,,,,FALSE,,,Crafted,,-,Gold Star Pearl Ring (T5-Perfect),Gold Star Pearl Ring,legendary,5,fddf41d4-03d0-4853-8a6c-bd361e272d00,gold_star_pearl_ring_legendary
FALSE,FALSE,Gold Star Pearl Ring (T6-Eternal),Ring,Global,,,,,6,,,,,,,,,11,,,,,,,,,,FALSE,,,Crafted,,-,Gold Star Pearl Ring (T6-Eternal),Gold Star Pearl Ring,ethereal,6,fddf41d4-03d0-4853-8a6c-bd361e272d00,gold_star_pearl_ring_ethereal
FALSE,FALSE,Gold Topaz Ring (T1-Normal),Ring,Global,,,,,1,,,,,,,0.50,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Topaz Ring (T1-Normal),Gold Topaz Ring,common,1,2a0e551a-b23e-42c1-8999-0400a0858d5b,gold_topaz_ring_common
FALSE,FALSE,Gold Topaz Ring (T2-Good),Ring,Global,,,,,2,,,,,,,0.75,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Topaz Ring (T2-Good),Gold Topaz Ring,uncommon,2,2a0e551a-b23e-42c1-8999-0400a0858d5b,gold_topaz_ring_uncommon
FALSE,FALSE,Gold Topaz Ring (T3-Great),Ring,Global,,,,,3,,,,,,,1.00,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Topaz Ring (T3-Great),Gold Topaz Ring,rare,3,2a0e551a-b23e-42c1-8999-0400a0858d5b,gold_topaz_ring_rare
FALSE,FALSE,Gold Topaz Ring (T4-Excellent),Ring,Global,,,,,4,,,,,,,1.25,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Topaz Ring (T4-Excellent),Gold Topaz Ring,epic,4,2a0e551a-b23e-42c1-8999-0400a0858d5b,gold_topaz_ring_epic
FALSE,FALSE,Gold Topaz Ring (T5-Perfect),Ring,Global,,,,,5,,,,,,,1.50,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Topaz Ring (T5-Perfect),Gold Topaz Ring,legendary,5,2a0e551a-b23e-42c1-8999-0400a0858d5b,gold_topaz_ring_legendary
FALSE,FALSE,Gold Topaz Ring (T6-Eternal),Ring,Global,,,,,6,,,,,,,1.75,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Topaz Ring (T6-Eternal),Gold Topaz Ring,ethereal,6,2a0e551a-b23e-42c1-8999-0400a0858d5b,gold_topaz_ring_ethereal
FALSE,FALSE,Gold Wrentmarine Ring (T1-Normal),Ring,Global,,,,,1,,,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Wrentmarine Ring (T1-Normal),Gold Wrentmarine Ring,common,1,03989393-da27-4217-ac7f-e1b0d1c77f70,gold_wrentmarine_ring_common
FALSE,FALSE,Gold Wrentmarine Ring (T2-Good),Ring,Global,,,,,2,,,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Wrentmarine Ring (T2-Good),Gold Wrentmarine Ring,uncommon,2,03989393-da27-4217-ac7f-e1b0d1c77f70,gold_wrentmarine_ring_uncommon
FALSE,FALSE,Gold Wrentmarine Ring (T3-Great),Ring,Global,,,,,3,,,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Wrentmarine Ring (T3-Great),Gold Wrentmarine Ring,rare,3,03989393-da27-4217-ac7f-e1b0d1c77f70,gold_wrentmarine_ring_rare
FALSE,FALSE,Gold Wrentmarine Ring (T4-Excellent),Ring,Global,,,,,4,,,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Wrentmarine Ring (T4-Excellent),Gold Wrentmarine Ring,epic,4,03989393-da27-4217-ac7f-e1b0d1c77f70,gold_wrentmarine_ring_epic
FALSE,FALSE,Gold Wrentmarine Ring (T5-Perfect),Ring,Global,,,,,5,,,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Wrentmarine Ring (T5-Perfect),Gold Wrentmarine Ring,legendary,5,03989393-da27-4217-ac7f-e1b0d1c77f70,gold_wrentmarine_ring_legendary
FALSE,FALSE,Gold Wrentmarine Ring (T6-Eternal),Ring,Global,,,,,6,,,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Wrentmarine Ring (T6-Eternal),Gold Wrentmarine Ring,ethereal,6,03989393-da27-4217-ac7f-e1b0d1c77f70,gold_wrentmarine_ring_ethereal
FALSE,FALSE,Gold Jade Ring (T1-Normal),Ring,Global,,,,,1,,,,,,,,,,,4,,,,,,,,FALSE,,,Crafted,,-,Gold Jade Ring (T1-Normal),Gold Jade Ring,common,1,50a087f5-7714-4929-a70d-13bf625fa827,gold_jade_ring_common
FALSE,FALSE,Gold Jade Ring (T2-Good),Ring,Global,,,,,2,,,,,,,,,,,5,,,,,,,,FALSE,,,Crafted,,-,Gold Jade Ring (T2-Good),Gold Jade Ring,uncommon,2,50a087f5-7714-4929-a70d-13bf625fa827,gold_jade_ring_uncommon
FALSE,FALSE,Gold Jade Ring (T3-Great),Ring,Global,,,,,3,,,,,,,,,,,6,,,,,,,,FALSE,,,Crafted,,-,Gold Jade Ring (T3-Great),Gold Jade Ring,rare,3,50a087f5-7714-4929-a70d-13bf625fa827,gold_jade_ring_rare
FALSE,FALSE,Gold Jade Ring (T4-Excellent),Ring,Global,,,,,4,,,,,,,,,,,7,,,,,,,,FALSE,,,Crafted,,-,Gold Jade Ring (T4-Excellent),Gold Jade Ring,epic,4,50a087f5-7714-4929-a70d-13bf625fa827,gold_jade_ring_epic
FALSE,FALSE,Gold Jade Ring (T5-Perfect),Ring,Global,,,,,5,,,,,,,,,,,8,,,,,,,,FALSE,,,Crafted,,-,Gold Jade Ring (T5-Perfect),Gold Jade Ring,legendary,5,50a087f5-7714-4929-a70d-13bf625fa827,gold_jade_ring_legendary
FALSE,FALSE,Gold Jade Ring (T6-Eternal),Ring,Global,,,,,6,,,,,,,,,,,9,,,,,,,,FALSE,,,Crafted,,-,Gold Jade Ring (T6-Eternal),Gold Jade Ring,ethereal,6,50a087f5-7714-4929-a70d-13bf625fa827,gold_jade_ring_ethereal
FALSE,FALSE,Gold Ruby Ring (T1-Normal),Ring,Global,,,,,1,,0.50,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Ruby Ring (T1-Normal),Gold Ruby Ring,common,1,532971e1-7b70-471b-9ccc-2c9e3ac9b1c2,gold_ruby_ring_common
FALSE,FALSE,Gold Ruby Ring (T2-Good),Ring,Global,,,,,2,,1.00,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Ruby Ring (T2-Good),Gold Ruby Ring,uncommon,2,532971e1-7b70-471b-9ccc-2c9e3ac9b1c2,gold_ruby_ring_uncommon
FALSE,FALSE,Gold Ruby Ring (T3-Great),Ring,Global,,,,,3,,1.50,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Ruby Ring (T3-Great),Gold Ruby Ring,rare,3,532971e1-7b70-471b-9ccc-2c9e3ac9b1c2,gold_ruby_ring_rare
FALSE,FALSE,Gold Ruby Ring (T4-Excellent),Ring,Global,,,,,4,,2.00,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Ruby Ring (T4-Excellent),Gold Ruby Ring,epic,4,532971e1-7b70-471b-9ccc-2c9e3ac9b1c2,gold_ruby_ring_epic
FALSE,FALSE,Gold Ruby Ring (T5-Perfect),Ring,Global,,,,,5,,2.50,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Ruby Ring (T5-Perfect),Gold Ruby Ring,legendary,5,532971e1-7b70-471b-9ccc-2c9e3ac9b1c2,gold_ruby_ring_legendary
FALSE,FALSE,Gold Ruby Ring (T6-Eternal),Ring,Global,,,,,6,,3.00,,,,,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Ruby Ring (T6-Eternal),Gold Ruby Ring,ethereal,6,532971e1-7b70-471b-9ccc-2c9e3ac9b1c2,gold_ruby_ring_ethereal
FALSE,FALSE,Gold Sun Stone Ring (T1-Normal),Ring,Global,,,,,1,,,,,,,,,,,,5.0,,,,,,,FALSE,,,Crafted,,-,Gold Sun Stone Ring (T1-Normal),Gold Sun Stone Ring,common,1,eba3ddc5-a732-4e25-9eb8-36b860afc2c4,gold_sun_stone_ring_common
FALSE,FALSE,Gold Sun Stone Ring (T2-Good),Ring,Global,,,,,2,,,,,,,,,,,,10.0,,,,,,,FALSE,,,Crafted,,-,Gold Sun Stone Ring (T2-Good),Gold Sun Stone Ring,uncommon,2,eba3ddc5-a732-4e25-9eb8-36b860afc2c4,gold_sun_stone_ring_uncommon
FALSE,FALSE,Gold Sun Stone Ring (T3-Great),Ring,Global,,,,,3,,,,,,,,,,,,15.0,,,,,,,FALSE,,,Crafted,,-,Gold Sun Stone Ring (T3-Great),Gold Sun Stone Ring,rare,3,eba3ddc5-a732-4e25-9eb8-36b860afc2c4,gold_sun_stone_ring_rare
FALSE,FALSE,Gold Sun Stone Ring (T4-Excellent),Ring,Global,,,,,4,,,,,,,,,,,,20.0,,,,,,,FALSE,,,Crafted,,-,Gold Sun Stone Ring (T4-Excellent),Gold Sun Stone Ring,epic,4,eba3ddc5-a732-4e25-9eb8-36b860afc2c4,gold_sun_stone_ring_epic
FALSE,FALSE,Gold Sun Stone Ring (T5-Perfect),Ring,Global,,,,,5,,,,,,,,,,,,25.0,,,,,,,FALSE,,,Crafted,,-,Gold Sun Stone Ring (T5-Perfect),Gold Sun Stone Ring,legendary,5,eba3ddc5-a732-4e25-9eb8-36b860afc2c4,gold_sun_stone_ring_legendary
FALSE,FALSE,Gold Sun Stone Ring (T6-Eternal),Ring,Global,,,,,6,,,,,,,,,,,,30.0,,,,,,,FALSE,,,Crafted,,-,Gold Sun Stone Ring (T6-Eternal),Gold Sun Stone Ring,ethereal,6,eba3ddc5-a732-4e25-9eb8-36b860afc2c4,gold_sun_stone_ring_ethereal
FALSE,FALSE,Gold Ethernite Ring (T1-Normal),Ring,Global,,,,,1,,,,,,3,,,,,,,,,,,shield,,FALSE,,,Crafted,,-,Gold Ethernite Ring (T1-Normal),Gold Ethernite Ring,common,1,4b58a67b-74cc-46e3-af67-ffdd4966579c,gold_ethernite_ring_common
FALSE,FALSE,Gold Ethernite Ring (T2-Good),Ring,Global,,,,,2,,,,,,4,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Ethernite Ring (T2-Good),Gold Ethernite Ring,uncommon,2,4b58a67b-74cc-46e3-af67-ffdd4966579c,gold_ethernite_ring_uncommon
FALSE,FALSE,Gold Ethernite Ring (T3-Great),Ring,Global,,,,,3,,,,,,5,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Ethernite Ring (T3-Great),Gold Ethernite Ring,rare,3,4b58a67b-74cc-46e3-af67-ffdd4966579c,gold_ethernite_ring_rare
FALSE,FALSE,Gold Ethernite Ring (T4-Excellent),Ring,Global,,,,,4,,,,,,7,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Ethernite Ring (T4-Excellent),Gold Ethernite Ring,epic,4,4b58a67b-74cc-46e3-af67-ffdd4966579c,gold_ethernite_ring_epic
FALSE,FALSE,Gold Ethernite Ring (T5-Perfect),Ring,Global,,,,,5,,,,,,9,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Ethernite Ring (T5-Perfect),Gold Ethernite Ring,legendary,5,4b58a67b-74cc-46e3-af67-ffdd4966579c,gold_ethernite_ring_legendary
FALSE,FALSE,Gold Ethernite Ring (T6-Eternal),Ring,Global,,,,,6,,,,,,11,,,,,,,,,,,,,FALSE,,,Crafted,,-,Gold Ethernite Ring (T6-Eternal),Gold Ethernite Ring,ethereal,6,4b58a67b-74cc-46e3-af67-ffdd4966579c,gold_ethernite_ring_ethereal
FALSE,FALSE,Hydrilium Diving Helm (T1-Normal),Head,Global,,-2,,,,,,,,,,1.00,,,,,,,,,,diving,,TRUE,,,Crafted,,-,Hydrilium Diving Helm (T1-Normal),Hydrilium Diving Helm,common,1,item-hydrilium_diving_helm-0c928cdb-ea7b-4967-b2a9-1f62eab441e2,hydrilium_diving_helm_common
FALSE,FALSE,Hydrilium Diving Helm (T1-Normal) (NMC-only),Head,Global,,,,,,,,,,,,1.00,,,,,,,,,,diving,,FALSE,,,Crafted,,-,Hydrilium Diving Helm (T1-Normal) (NMC-only),Hydrilium Diving Helm,common,1,item-hydrilium_diving_helm-0c928cdb-ea7b-4967-b2a9-1f62eab441e2,hydrilium_diving_helm_common
FALSE,FALSE,Hydrilium Diving Helm (T2-Good),Head,Global,,0,,,,,1.00,,,,,1.00,,,,,,,,,,diving,,TRUE,,,Crafted,,-,Hydrilium Diving Helm (T2-Good),Hydrilium Diving Helm,uncommon,2,item-hydrilium_diving_helm-0c928cdb-ea7b-4967-b2a9-1f62eab441e2,hydrilium_diving_helm_uncommon
FALSE,FALSE,Hydrilium Diving Helm (T2-Good) (NMC-only),Head,Global,,,,,,,,,,,,1.00,,,,,,,,,,diving,,FALSE,,,Crafted,,-,Hydrilium Diving Helm (T2-Good) (NMC-only),Hydrilium Diving Helm,uncommon,2,item-hydrilium_diving_helm-0c928cdb-ea7b-4967-b2a9-1f62eab441e2,hydrilium_diving_helm_uncommon
FALSE,FALSE,Hydrilium Diving Helm (T3-Great),Head,Global,,2,,,,,2.00,,,,,2.00,,,,,,,,,,diving,,TRUE,,,Crafted,,-,Hydrilium Diving Helm (T3-Great),Hydrilium Diving Helm,rare,3,item-hydrilium_diving_helm-0c928cdb-ea7b-4967-b2a9-1f62eab441e2,hydrilium_diving_helm_rare
FALSE,FALSE,Hydrilium Diving Helm (T3-Great) (NMC-only),Head,Global,,,,,,,,,,,,2.00,,,,,,,,,,diving,,FALSE,,,Crafted,,-,Hydrilium Diving Helm (T3-Great) (NMC-only),Hydrilium Diving Helm,rare,3,item-hydrilium_diving_helm-0c928cdb-ea7b-4967-b2a9-1f62eab441e2,hydrilium_diving_helm_rare
FALSE,FALSE,Hydrilium Diving Helm (T4-Excellent),Head,Global,,4,,,,,3.00,,,,,2.00,,,,,,,,,,diving,,TRUE,,,Crafted,,-,Hydrilium Diving Helm (T4-Excellent),Hydrilium Diving Helm,epic,4,item-hydrilium_diving_helm-0c928cdb-ea7b-4967-b2a9-1f62eab441e2,hydrilium_diving_helm_epic
FALSE,FALSE,Hydrilium Diving Helm (T4-Excellent) (NMC-only),Head,Global,,,,,,,,,,,,2.00,,,,,,,,,,diving,,FALSE,,,Crafted,,-,Hydrilium Diving Helm (T4-Excellent) (NMC-only),Hydrilium Diving Helm,epic,4,item-hydrilium_diving_helm-0c928cdb-ea7b-4967-b2a9-1f62eab441e2,hydrilium_diving_helm_epic
FALSE,FALSE,Hydrilium Diving Helm (T5-Perfect),Head,Global,,6,,,,,4.00,,,,,3.00,,,,,,,,,,diving,,TRUE,,,Crafted,,-,Hydrilium Diving Helm (T5-Perfect),Hydrilium Diving Helm,legendary,5,item-hydrilium_diving_helm-0c928cdb-ea7b-4967-b2a9-1f62eab441e2,hydrilium_diving_helm_legendary
FALSE,FALSE,Hydrilium Diving Helm (T5-Perfect) (NMC-only),Head,Global,,,,,,,,,,,,3.00,,,,,,,,,,diving,,FALSE,,,Crafted,,-,Hydrilium Diving Helm (T5-Perfect) (NMC-only),Hydrilium Diving Helm,legendary,5,item-hydrilium_diving_helm-0c928cdb-ea7b-4967-b2a9-1f62eab441e2,hydrilium_diving_helm_legendary
FALSE,FALSE,Hydrilium Diving Helm (T6-Eternal),Head,Global,,8,,,,,5.00,,,,,3.00,,,,,,,,,,diving,,TRUE,,,Crafted,,-,Hydrilium Diving Helm (T6-Eternal),Hydrilium Diving Helm,ethereal,6,item-hydrilium_diving_helm-0c928cdb-ea7b-4967-b2a9-1f62eab441e2,hydrilium_diving_helm_ethereal
FALSE,FALSE,Hydrilium Diving Helm (T6-Eternal) (NMC-only),Head,Global,,,,,,,,,,,,3.00,,,,,,,,,,diving,,FALSE,,,Crafted,,-,Hydrilium Diving Helm (T6-Eternal) (NMC-only),Hydrilium Diving Helm,ethereal,6,item-hydrilium_diving_helm-0c928cdb-ea7b-4967-b2a9-1f62eab441e2,hydrilium_diving_helm_ethereal
FALSE,FALSE,Hydrilium Diving Leggings (T1-Normal),Legs,Global,,-2,,,,,,,,,,1.00,,,,,,,,,,diving,,TRUE,,,Crafted,,-,Hydrilium Diving Leggings (T1-Normal),Hydrilium Diving Leggings,common,1,item-hydrilium_diving_leggings-2c7a12c3-95d7-4b53-b6ee-2ef57fd2fb42,hydrilium_diving_leggings_common
FALSE,FALSE,Hydrilium Diving Leggings (T1-Normal) (NMC-only),Legs,Global,,,,,,,,,,,,1.00,,,,,,,,,,diving,,FALSE,,,Crafted,,-,Hydrilium Diving Leggings (T1-Normal) (NMC-only),Hydrilium Diving Leggings,common,1,item-hydrilium_diving_leggings-2c7a12c3-95d7-4b53-b6ee-2ef57fd2fb42,hydrilium_diving_leggings_common
FALSE,FALSE,Hydrilium Diving Leggings (T2-Good),Legs,Global,,0,,,,,1.00,,,,,1.00,,,,,,,,,,diving,,TRUE,,,Crafted,,-,Hydrilium Diving Leggings (T2-Good),Hydrilium Diving Leggings,uncommon,2,item-hydrilium_diving_leggings-2c7a12c3-95d7-4b53-b6ee-2ef57fd2fb42,hydrilium_diving_leggings_uncommon
FALSE,FALSE,Hydrilium Diving Leggings (T2-Good) (NMC-only),Legs,Global,,,,,,,,,,,,1.00,,,,,,,,,,diving,,FALSE,,,Crafted,,-,Hydrilium Diving Leggings (T2-Good) (NMC-only),Hydrilium Diving Leggings,uncommon,2,item-hydrilium_diving_leggings-2c7a12c3-95d7-4b53-b6ee-2ef57fd2fb42,hydrilium_diving_leggings_uncommon
FALSE,FALSE,Hydrilium Diving Leggings (T3-Great),Legs,Global,,2,,,,,2.00,,,,,2.00,,,,,,,,,,diving,,TRUE,,,Crafted,,-,Hydrilium Diving Leggings (T3-Great),Hydrilium Diving Leggings,rare,3,item-hydrilium_diving_leggings-2c7a12c3-95d7-4b53-b6ee-2ef57fd2fb42,hydrilium_diving_leggings_rare
FALSE,FALSE,Hydrilium Diving Leggings (T3-Great) (NMC-only),Legs,Global,,,,,,,,,,,,2.00,,,,,,,,,,diving,,FALSE,,,Crafted,,-,Hydrilium Diving Leggings (T3-Great) (NMC-only),Hydrilium Diving Leggings,rare,3,item-hydrilium_diving_leggings-2c7a12c3-95d7-4b53-b6ee-2ef57fd2fb42,hydrilium_diving_leggings_rare
FALSE,FALSE,Hydrilium Diving Leggings (T4-Excellent),Legs,Global,,4,,,,,3.00,,,,,2.00,,,,,,,,,,diving,,TRUE,,,Crafted,,-,Hydrilium Diving Leggings (T4-Excellent),Hydrilium Diving Leggings,epic,4,item-hydrilium_diving_leggings-2c7a12c3-95d7-4b53-b6ee-2ef57fd2fb42,hydrilium_diving_leggings_epic
FALSE,FALSE,Hydrilium Diving Leggings (T4-Excellent) (NMC-only),Legs,Global,,,,,,,,,,,,2.00,,,,,,,,,,diving,,FALSE,,,Crafted,,-,Hydrilium Diving Leggings (T4-Excellent) (NMC-only),Hydrilium Diving Leggings,epic,4,item-hydrilium_diving_leggings-2c7a12c3-95d7-4b53-b6ee-2ef57fd2fb42,hydrilium_diving_leggings_epic
FALSE,FALSE,Hydrilium Diving Leggings (T5-Perfect),Legs,Global,,6,,,,,4.00,,,,,3.00,,,,,,,,,,diving,,TRUE,,,Crafted,,-,Hydrilium Diving Leggings (T5-Perfect),Hydrilium Diving Leggings,legendary,5,item-hydrilium_diving_leggings-2c7a12c3-95d7-4b53-b6ee-2ef57fd2fb42,hydrilium_diving_leggings_legendary
